classcode,species_definition,campus,method,survey_year,year,month,day,site,zone,transect,count,size,disease,depth,observer,notes,site_name_old
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,MID,2,1,3,,7.7,JEREMIAH ETS-HOKIN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,MID,2,2,4,,7.7,JEREMIAH ETS-HOKIN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,MID,2,2,5,,7.7,JEREMIAH ETS-HOKIN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,MID,2,1,6,,7.7,JEREMIAH ETS-HOKIN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,MID,2,1,12,,7.7,JEREMIAH ETS-HOKIN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,MID,2,1,13,,7.7,JEREMIAH ETS-HOKIN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,MID,2,1,19,,7.7,JEREMIAH ETS-HOKIN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,MID,2,1,26,,7.7,JEREMIAH ETS-HOKIN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,MID,2,1,43,,7.7,JEREMIAH ETS-HOKIN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,1,6,1,,11.1,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,1,6,2,,11.1,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,1,4,3,,11.1,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,1,3,4,,11.1,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,1,2,5,,11.1,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,1,2,7,,11.1,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,1,1,8,,11.1,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,1,3,9,,11.1,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,1,1,10,,11.1,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,1,2,12,,11.1,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,1,1,13,,11.1,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,1,1,15,,11.1,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,1,1,19,,11.1,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,1,1,30,,11.1,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,1,1,45,,11.1,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,2,6,1,,11,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,2,1,2,,11,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,2,1,3,,11,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,2,1,4,,11,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,2,1,5,,11,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,2,2,6,,11,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,2,1,9,,11,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,2,1,13,,11,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,2,1,16,,11,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,2,2,35,,11,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,6,28,HOPKINS_UC,OUTER,2,1,50,,11,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,14,MALPASO,INNER,2,1,2,,5.7,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,14,MALPASO,INNER,2,1,3,,5.7,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,14,MALPASO,INNER,2,1,10,,5.7,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,7,MONASTERY_DC,INNER,2,1,5,,5.2,HILLARY KRUMBHOLZ,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,7,MONASTERY_DC,OUTER,1,1,1,,19.8,KASEY MACRAE,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,7,MONASTERY_DC,OUTER,1,1,2,,19.8,KASEY MACRAE,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,7,MONASTERY_DC,OUTER,1,1,3,,19.8,KASEY MACRAE,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,7,MONASTERY_DC,OUTER,1,1,37,,19.8,KASEY MACRAE,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,18,MONASTERY_UC,INNER,1,1,3,,5.3,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,18,MONASTERY_UC,INNER,1,1,10,,5.3,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,18,MONASTERY_UC,INNER,1,1,30,,5.3,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,18,MONASTERY_UC,INNER,2,1,1,,5.4,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,18,MONASTERY_UC,INNER,2,1,8,,5.4,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,18,MONASTERY_UC,INNER,2,1,68,,5.4,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,18,MONASTERY_UC,OUTER,1,1,70,,19.3,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,25,MONTANA_DE_ORO,OUTER,1,1,38,,18.3,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,8,PALO_COLORADO,OUTER,1,5,1,,18.4,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,8,PALO_COLORADO,OUTER,1,1,2,,18.4,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,8,PALO_COLORADO,OUTER,1,2,3,,18.4,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,8,PALO_COLORADO,OUTER,2,1,1,,19.4,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,8,PALO_COLORADO,OUTER,2,1,2,,19.4,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,8,PALO_COLORADO,OUTER,2,1,12,,19.4,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,8,PALO_COLORADO,OUTER,2,1,31,,19.4,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,10,8,PALO_COLORADO,OUTER,2,1,38,,19.4,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,2,PESCADERO_DC,INNER,2,1,1,,4.8,STEVE LONHART,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,2,PESCADERO_DC,OUTER,2,1,1,,18.9,STEVE LONHART,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,2,PESCADERO_DC,OUTER,2,1,2,,18.9,STEVE LONHART,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,2,PESCADERO_DC,OUTER,2,1,6,,18.9,STEVE LONHART,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,12,PINOS,MID,1,1,6,,12.5,JEREMIAH ETS-HOKIN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,12,PINOS,OUTER,2,1,2,,18.1,HILLARY KRUMBHOLZ,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,17,PINOS,INNER,1,1,2,,5,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,SIREN,INNER,1,1,3,,5,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,SIREN,INNER,2,1,2,,5.5,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,SIREN,INNER,2,1,56,,5.5,LINDSAY CULLEN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,SIREN,MID,1,1,19,,10.3,DANIEL TAPIAS-GOMEZ,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,SIREN,MID,2,1,1,,10.2,DANIEL TAPIAS-GOMEZ,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,SIREN,OUTER,1,1,3,,12.2,DANIEL TAPIAS-GOMEZ,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,SIREN,OUTER,1,2,4,,12.2,DANIEL TAPIAS-GOMEZ,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,SIREN,OUTER,1,1,6,,12.2,DANIEL TAPIAS-GOMEZ,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,SIREN,OUTER,1,2,13,,12.2,DANIEL TAPIAS-GOMEZ,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,SIREN,OUTER,1,1,14,,12.2,DANIEL TAPIAS-GOMEZ,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,SIREN,OUTER,1,1,20,,12.2,DANIEL TAPIAS-GOMEZ,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,SIREN,OUTER,1,2,25,,12.2,DANIEL TAPIAS-GOMEZ,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,SIREN,OUTER,1,1,26,,12.2,DANIEL TAPIAS-GOMEZ,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,SIREN,OUTER,1,1,32,,12.2,DANIEL TAPIAS-GOMEZ,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,SIREN,OUTER,1,1,38,,12.2,DANIEL TAPIAS-GOMEZ,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,SIREN,OUTER,1,1,39,,12.2,DANIEL TAPIAS-GOMEZ,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,SIREN,OUTER,1,1,56,,12.2,DANIEL TAPIAS-GOMEZ,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,7,4,SIREN,OUTER,2,1,3,,12.7,DANIEL TAPIAS-GOMEZ,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,27,SOUTH_WRECK_DC,MID,2,1,3,,12.1,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,27,SOUTH_WRECK_DC,MID,2,1,11,,12.1,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,27,SOUTH_WRECK_DC,MID,2,1,12,,12.1,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,27,SOUTH_WRECK_DC,MID,2,1,24,,12.1,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,27,SOUTH_WRECK_DC,MID,2,1,27,,12.1,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,27,SOUTH_WRECK_DC,MID,2,1,62,,12.1,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,27,SOUTH_WRECK_DC,OUTER,1,2,1,,18.1,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,27,SOUTH_WRECK_DC,OUTER,1,1,38,,18.1,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,28,SOUTH_WRECK_UC,INNER,1,1,45,,7.3,JEREMIAH ETS-HOKIN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,28,SOUTH_WRECK_UC,INNER,1,1,55,,7.3,JEREMIAH ETS-HOKIN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,28,SOUTH_WRECK_UC,INNER,1,1,60,,7.3,JEREMIAH ETS-HOKIN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,28,SOUTH_WRECK_UC,INNER,2,1,2,,7,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,28,SOUTH_WRECK_UC,MID,1,3,35,,11.4,LUCY MARCUS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,28,SOUTH_WRECK_UC,MID,1,2,45,,11.4,LUCY MARCUS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,28,SOUTH_WRECK_UC,MID,1,1,50,,11.4,LUCY MARCUS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,28,SOUTH_WRECK_UC,MID,1,3,55,,11.4,LUCY MARCUS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,28,SOUTH_WRECK_UC,MID,2,1,1,,11.3,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,28,SOUTH_WRECK_UC,MID,2,1,6,,11.3,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,28,SOUTH_WRECK_UC,MID,2,1,54,,11.3,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,28,SOUTH_WRECK_UC,MID,2,1,55,,11.3,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,28,SOUTH_WRECK_UC,MID,2,1,58,,11.3,SHANNON MYERS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,16,STILLWATER_DC,OUTER,2,1,6,,17.2,LUCY MARCUS,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,25,TENERA,MID,1,1,6,,12.9,JEREMIAH ETS-HOKIN,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,15,WESTON_DC,OUTER,2,2,33,,19.3,STEVE LONHART,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,15,WESTON_DC,OUTER,2,1,43,,19.3,STEVE LONHART,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,15,WESTON_DC,OUTER,2,1,56,,19.3,STEVE LONHART,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,15,WESTON_DC,OUTER,2,1,87,,19.3,STEVE LONHART,,
MACPYRAD,Macrocystis pyrifera,UCSC,SBTL_SWATH_PISCO,2019,2019,8,15,WESTON_DC,OUTER,2,1,110,,19.3,STEVE LONHART,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,1,2,2,,7.3,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,1,2,6,,7.4,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,1,1,7,,7.6,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,1,2,8,,7.2,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,1,3,9,,7.2,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,1,1,10,,7.3,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,1,2,12,,7.3,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,1,1,13,,7.6,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,1,3,14,,7.4,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,1,2,15,,7.2,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,1,1,16,,7,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,1,1,18,,7.3,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,1,1,21,,7.6,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,1,2,22,,7.6,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,1,1,23,,7.6,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,1,1,35,,7,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,3,2,,6.8,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,2,3,,6.8,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,3,4,,6.9,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,2,5,,6.8,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,2,6,,6.8,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,2,7,,7,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,2,8,,7,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,3,9,,6.9,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,2,10,,6.7,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,1,11,,6.7,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,3,12,,6.8,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,4,13,,6.9,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,3,14,,7,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,2,15,,6.8,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,2,17,,6.7,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,3,19,,6.8,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,1,21,,6.7,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,2,25,,6.8,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,1,32,,7,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,25,ANACAPA_EAST_ISLE_CEN,INNER,2,1,37,,7,CHRIS HONEYMAN,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,29,ANACAPA_EAST_ISLE_CEN,OUTER,1,2,1,,11.8,JAKE EISAGUIRRE,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,29,ANACAPA_EAST_ISLE_CEN,OUTER,1,3,2,,12.1,JAKE EISAGUIRRE,,
MACPYRAD,Macrocystis pyrifera,UCSB,SBTL_SWATH_PISCO,2020,2020,6,29,ANACAPA_EAST_ISLE_CEN,OUTER,1,3,3,,11.8,JAKE EISAGUIRRE,,
