classcode,species_definition,campus,method,survey_year,year,month,day,site,zone,transect,category,count,pct_cov,depth,observer,notes,site_name_old
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_GULL_ISLE_E,OUTER,2,COVER,12,40,20.2,CONNER JAINESE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,30,SCI_GULL_ISLE_E,INNER,1,COVER,1,3.3,4.6,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,30,SCI_GULL_ISLE_E,INNER,2,COVER,4,13.3,5.7,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,30,SCI_GULL_ISLE_E,MID,1,COVER,10,33.3,9.4,CONNER JAINESE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,30,SCI_GULL_ISLE_E,MID,2,COVER,13,43.3,9.7,CONNER JAINESE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_GULL_ISLE_W,OUTER,1,COVER,12,40,18.6,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_GULL_ISLE_W,OUTER,2,COVER,18,60,19.4,CONNER JAINESE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,30,SCI_GULL_ISLE_W,INNER,1,COVER,8,26.7,7.9,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,30,SCI_GULL_ISLE_W,INNER,2,COVER,1,3.3,7.6,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,30,SCI_GULL_ISLE_W,MID,1,COVER,7,23.3,10.4,CONNER JAINESE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,30,SCI_GULL_ISLE_W,MID,2,COVER,10,33.3,10.1,CONNER JAINESE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,14,SCI_HAZARDS_CEN,INNER,1,COVER,8,26.7,5.5,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,14,SCI_HAZARDS_CEN,INNER,2,COVER,12,40,5.4,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,14,SCI_HAZARDS_CEN,OUTER,1,COVER,12,40,11.8,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,14,SCI_HAZARDS_CEN,OUTER,2,COVER,11,36.7,12.1,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,27,SCI_HAZARDS_E,INNER,1,COVER,3,10,5.7,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,27,SCI_HAZARDS_E,INNER,2,COVER,15,50,6,JADE ZOUNES,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,27,SCI_HAZARDS_E,OUTER,1,COVER,10,33.3,10.7,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,27,SCI_HAZARDS_E,OUTER,2,COVER,6,20,11.9,JADE ZOUNES,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,14,SCI_HAZARDS_W,INNER,1,COVER,19,63.3,5.5,KEEGAN BELL,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,14,SCI_HAZARDS_W,INNER,2,COVER,11,36.7,5.9,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,14,SCI_HAZARDS_W,OUTER,1,COVER,17,56.7,13.5,KEEGAN BELL,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,14,SCI_HAZARDS_W,OUTER,2,COVER,8,26.7,13.3,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,13,SCI_PAINTED_CAVE_CEN,INNER,1,COVER,12,40,6.4,KEEGAN BELL,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,13,SCI_PAINTED_CAVE_CEN,INNER,2,COVER,22,73.3,6.8,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,13,SCI_PAINTED_CAVE_CEN,OUTER,1,COVER,14,46.7,12.4,KEEGAN BELL,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,13,SCI_PAINTED_CAVE_CEN,OUTER,2,COVER,14,46.7,13.2,JADE ZOUNES,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,27,SCI_PAINTED_CAVE_E,INNER,1,COVER,1,3.3,5.8,KEEGAN BELL,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,27,SCI_PAINTED_CAVE_E,INNER,2,COVER,1,3.3,6.1,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,27,SCI_PAINTED_CAVE_E,OUTER,1,COVER,15,50,13.4,KEEGAN BELL,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,27,SCI_PAINTED_CAVE_E,OUTER,2,COVER,15,50,13,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,13,SCI_PAINTED_CAVE_W,OUTER,1,COVER,18,60,14.2,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,13,SCI_PAINTED_CAVE_W,OUTER,2,COVER,22,73.3,14.9,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,27,SCI_PAINTED_CAVE_W,INNER,1,COVER,16,53.3,7,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,7,27,SCI_PAINTED_CAVE_W,INNER,2,COVER,20,66.7,7.5,KEEGAN BELL,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,28,SCI_PELICAN_CEN,INNER,1,COVER,4,13.3,6.1,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,28,SCI_PELICAN_CEN,INNER,2,COVER,5,16.7,5.8,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,28,SCI_PELICAN_CEN,OUTER,1,COVER,1,3.3,10.7,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,28,SCI_PELICAN_CEN,OUTER,2,COVER,6,20,11.6,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,1,SCI_PELICAN_E,OUTER,1,COVER,10,33.3,9,KEEGAN BELL,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,1,SCI_PELICAN_E,OUTER,2,COVER,9,30,9.8,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_PELICAN_E,INNER,1,COVER,8,26.7,5.5,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_PELICAN_E,INNER,2,COVER,9,30,4.4,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,28,SCI_PELICAN_W,INNER,1,COVER,17,56.7,6.4,CONNER JAINESE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,28,SCI_PELICAN_W,INNER,2,COVER,22,73.3,6.2,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,28,SCI_PELICAN_W,OUTER,1,COVER,9,30,10.2,CONNER JAINESE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,28,SCI_PELICAN_W,OUTER,2,COVER,7,23.3,12.5,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,8,24,SCI_SCORPION_E,INNER,1,COVER,4,13.3,5.5,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,8,24,SCI_SCORPION_E,INNER,2,COVER,2,6.7,5.5,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,8,24,SCI_SCORPION_E,MID,1,COVER,12,40,11.2,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,8,24,SCI_SCORPION_E,MID,2,COVER,5,16.7,11.4,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,8,24,SCI_SCORPION_E,OUTER,1,COVER,9,30,17.5,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,8,24,SCI_SCORPION_E,OUTER,2,COVER,15,50,16.5,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,28,SCI_SCORPION_W,INNER,1,COVER,9,30,5.5,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,28,SCI_SCORPION_W,INNER,2,COVER,2,6.7,5.2,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,28,SCI_SCORPION_W,MID,1,COVER,7,23.3,8.6,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,28,SCI_SCORPION_W,MID,2,COVER,6,20,7.7,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,28,SCI_SCORPION_W,OUTER,1,COVER,4,13.3,10.9,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,28,SCI_SCORPION_W,OUTER,2,COVER,4,13.3,10.2,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,9,10,SCI_YELLOWBANKS_CEN,MID,1,COVER,11,36.7,11.5,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,9,10,SCI_YELLOWBANKS_CEN,MID,2,COVER,21,70,11.6,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,10,7,SCI_YELLOWBANKS_CEN,INNER,1,COVER,11,36.7,7.9,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,10,7,SCI_YELLOWBANKS_CEN,INNER,2,COVER,8,26.7,7.8,JADE ZOUNES,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,16,SCI_YELLOWBANKS_CEN,OUTER,1,COVER,25,83.3,17.6,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,16,SCI_YELLOWBANKS_CEN,OUTER,2,COVER,28,93.3,18.4,KEEGAN BELL,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,9,10,SCI_YELLOWBANKS_W,INNER,1,COVER,5,16.7,10.1,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,9,10,SCI_YELLOWBANKS_W,INNER,2,COVER,8,26.7,10.1,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,9,10,SCI_YELLOWBANKS_W,MID,1,COVER,7,23.3,12.5,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,9,10,SCI_YELLOWBANKS_W,MID,2,COVER,4,13.3,13,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,10,7,SCI_YELLOWBANKS_W,OUTER,1,COVER,12,40,17,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,10,7,SCI_YELLOWBANKS_W,OUTER,2,COVER,17,56.7,17.3,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,18,SMI_CUYLER_E,INNER,1,COVER,5,16.7,8.5,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,18,SMI_CUYLER_E,INNER,2,COVER,8,26.7,8,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,18,SMI_CUYLER_E,MID,1,COVER,10,33.3,9.1,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,18,SMI_CUYLER_E,MID,2,COVER,20,66.7,10,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,30,SMI_CUYLER_E,OUTER,1,COVER,19,63.3,12.6,CONNER JAINESE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,30,SMI_CUYLER_E,OUTER,2,COVER,21,70,12.6,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,30,SMI_CUYLER_W,INNER,1,COVER,13,43.3,5.6,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,30,SMI_CUYLER_W,INNER,2,COVER,24,80,7.4,JAKE EISAGUIRRE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,30,SMI_CUYLER_W,MID,1,COVER,17,56.7,7.8,CONNER JAINESE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,30,SMI_CUYLER_W,MID,2,COVER,13,43.3,7.7,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,30,SMI_CUYLER_W,OUTER,1,COVER,19,63.3,12.2,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,30,SMI_CUYLER_W,OUTER,2,COVER,24,80,12.5,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,30,SMI_HARRIS_PT_RESERVE_E,OUTER,1,COVER,23,76.7,13.5,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,30,SMI_HARRIS_PT_RESERVE_E,OUTER,2,COVER,18,60,14.4,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,9,8,SMI_HARRIS_PT_RESERVE_E,INNER,1,COVER,6,20,9.7,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,9,8,SMI_HARRIS_PT_RESERVE_E,INNER,2,COVER,14,46.7,10.2,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,9,8,SMI_HARRIS_PT_RESERVE_E,MID,1,COVER,11,36.7,10.5,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,9,8,SMI_HARRIS_PT_RESERVE_E,MID,2,COVER,15,50,10,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,18,SMI_HARRIS_PT_RESERVE_W,INNER,1,COVER,6,20,5.8,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,18,SMI_HARRIS_PT_RESERVE_W,INNER,2,COVER,10,33.3,6.2,JADE ZOUNES,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,18,SMI_HARRIS_PT_RESERVE_W,MID,1,COVER,9,30,8.5,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,18,SMI_HARRIS_PT_RESERVE_W,MID,2,COVER,20,66.7,9,JADE ZOUNES,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,18,SMI_HARRIS_PT_RESERVE_W,OUTER,1,COVER,18,60,11.2,JADE ZOUNES,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,18,SMI_HARRIS_PT_RESERVE_W,OUTER,2,COVER,13,43.3,12.7,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,9,9,SRI_CLUSTER_POINT_N,OUTER,1,COVER,23,76.7,19.2,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,9,9,SRI_CLUSTER_POINT_N,OUTER,2,COVER,19,63.3,19,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,22,SRI_CLUSTER_POINT_N,INNER,1,COVER,8,26.7,9,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,22,SRI_CLUSTER_POINT_N,INNER,2,COVER,7,23.3,8.1,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,22,SRI_CLUSTER_POINT_N,MID,1,COVER,21,70,12,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,22,SRI_CLUSTER_POINT_N,MID,2,COVER,18,60,11.3,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,9,9,SRI_CLUSTER_POINT_S,OUTER,1,COVER,22,73.3,17.7,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,9,9,SRI_CLUSTER_POINT_S,OUTER,2,COVER,14,46.7,17.5,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,22,SRI_CLUSTER_POINT_S,INNER,1,COVER,13,43.3,10.7,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,22,SRI_CLUSTER_POINT_S,INNER,2,COVER,13,43.3,9.4,AVREY PARSONS-FIELD,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,22,SRI_CLUSTER_POINT_S,MID,1,COVER,12,40,12.7,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,22,SRI_CLUSTER_POINT_S,MID,2,COVER,22,73.3,9.5,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,29,SRI_JOHNSONS_LEE_SOUTH_E,OUTER,1,COVER,7,23.3,14.7,CONNER JAINESE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,29,SRI_JOHNSONS_LEE_SOUTH_E,OUTER,2,COVER,4,13.3,14.7,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,18,SRI_JOHNSONS_LEE_SOUTH_E,INNER,1,COVER,10,33.3,13.8,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,18,SRI_JOHNSONS_LEE_SOUTH_E,INNER,2,COVER,10,33.3,14.5,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,18,SRI_JOHNSONS_LEE_SOUTH_E,MID,1,COVER,7,23.3,12.2,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,18,SRI_JOHNSONS_LEE_SOUTH_E,MID,2,COVER,12,40,11.6,CONNER JAINESE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,29,SRI_JOHNSONS_LEE_SOUTH_W,INNER,2,COVER,6,20,10,JADE ZOUNES,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,29,SRI_JOHNSONS_LEE_SOUTH_W,MID,1,COVER,9,30,8.5,CONNER JAINESE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,29,SRI_JOHNSONS_LEE_SOUTH_W,MID,2,COVER,5,16.7,12.5,CHRIS HONEYMAN,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,29,SRI_JOHNSONS_LEE_SOUTH_W,OUTER,1,COVER,12,40,16,CONNER JAINESE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,6,29,SRI_JOHNSONS_LEE_SOUTH_W,OUTER,2,COVER,12,40,18.2,JADE ZOUNES,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,9,1,SRI_SOUTH_POINT_E,OUTER,1,COVER,2,6.7,15.5,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,9,1,SRI_SOUTH_POINT_E,OUTER,2,COVER,4,13.3,15.1,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,18,SRI_SOUTH_POINT_E,INNER,1,COVER,2,6.7,7.9,CONNER JAINESE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,18,SRI_SOUTH_POINT_E,INNER,2,COVER,4,13.3,9.7,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,18,SRI_SOUTH_POINT_E,MID,1,COVER,3,10,10.1,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,18,SRI_SOUTH_POINT_E,MID,2,COVER,6,20,11.1,CONNER JAINESE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,9,1,SRI_SOUTH_POINT_W,OUTER,1,COVER,10,33.3,15.2,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,9,1,SRI_SOUTH_POINT_W,OUTER,2,COVER,8,26.7,16.8,KATELIN SEETO,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,30,SRI_SOUTH_POINT_W,INNER,1,COVER,2,6.7,6.7,IVAN GIRLING,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,30,SRI_SOUTH_POINT_W,MID,1,COVER,14,46.7,11.1,CONNER JAINESE,,
CRUCOR,Coralline Algae -Crustose,UCSB,SBTL_UPC_PISCO,2021,2021,11,30,SRI_SOUTH_POINT_W,MID,2,COVER,10,33.3,11.2,CONNER JAINESE,,
CRUCOR,Coralline Algae -Crustose,UCSC,SBTL_UPC_PISCO,2021,2021,8,9,ANDREW_MOLERA_DC,INNER,1,COVER,12,40,4.6,SAM RICHARDSON,,
CRUCOR,Coralline Algae -Crustose,UCSC,SBTL_UPC_PISCO,2021,2021,8,9,ANDREW_MOLERA_DC,INNER,2,COVER,3,10,4.3,SAM RICHARDSON,,
CRUCOR,Coralline Algae -Crustose,UCSC,SBTL_UPC_PISCO,2021,2021,8,9,ANDREW_MOLERA_DC,MID,1,COVER,6,20,12.8,SAM RICHARDSON,,
CRUCOR,Coralline Algae -Crustose,UCSC,SBTL_UPC_PISCO,2021,2021,8,9,ANDREW_MOLERA_DC,MID,2,COVER,11,36.7,13.1,SAM RICHARDSON,,
CRUCOR,Coralline Algae -Crustose,UCSC,SBTL_UPC_PISCO,2021,2021,8,9,ANDREW_MOLERA_DC,OUTER,1,COVER,4,13.3,18.6,SAM RICHARDSON,,
CRUCOR,Coralline Algae -Crustose,UCSC,SBTL_UPC_PISCO,2021,2021,8,9,ANDREW_MOLERA_DC,OUTER,2,COVER,8,26.7,19.2,SAM RICHARDSON,,
CRUCOR,Coralline Algae -Crustose,UCSC,SBTL_UPC_PISCO,2021,2021,8,2,BIXBY,INNER,2,COVER,1,3.3,5.2,SAM RICHARDSON,,
CRUCOR,Coralline Algae -Crustose,UCSC,SBTL_UPC_PISCO,2021,2021,8,2,BIXBY,MID,1,COVER,3,10,12.8,SAM RICHARDSON,,
CRUCOR,Coralline Algae -Crustose,UCSC,SBTL_UPC_PISCO,2021,2021,8,2,BIXBY,MID,2,COVER,9,30,14,SAM RICHARDSON,,
CRUCOR,Coralline Algae -Crustose,UCSC,SBTL_UPC_PISCO,2021,2021,8,2,BIXBY,OUTER,1,COVER,12,40,18.6,SAM RICHARDSON,,
CRUCOR,Coralline Algae -Crustose,UCSC,SBTL_UPC_PISCO,2021,2021,8,2,BIXBY,OUTER,2,COVER,1,3.3,19.8,SAM RICHARDSON,,
CRUCOR,Coralline Algae -Crustose,UCSC,SBTL_UPC_PISCO,2021,2021,8,20,BLUEFISH_DC,MID,1,COVER,9,30,14.3,MICHAEL LANGHANS,,
CRUCOR,Coralline Algae -Crustose,UCSC,SBTL_UPC_PISCO,2021,2021,8,20,BLUEFISH_DC,MID,2,COVER,12,40,13.7,MICHAEL LANGHANS,,
CRUCOR,Coralline Algae -Crustose,UCSC,SBTL_UPC_PISCO,2021,2021,8,20,BLUEFISH_DC,OUTER,1,COVER,11,36.7,20.1,MICHAEL LANGHANS,,
