classcode,species_definition,campus,method,survey_year,year,month,day,site,zone,transect,category,count,pct_cov,depth,observer,notes,site_name_old
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,6,2,SCI_CAVERN_POINT_E,MID,1,RELIEF,8,26.7,10.6,KEEGAN BELL,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,6,2,SCI_CAVERN_POINT_E,MID,2,RELIEF,6,20,10.1,JAKE EISAGUIRRE,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,6,2,SCI_CAVERN_POINT_E,OUTER,1,RELIEF,1,3.3,12.5,JAKE EISAGUIRRE,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,6,2,SCI_CAVERN_POINT_E,OUTER,2,RELIEF,8,26.7,16.9,KEEGAN BELL,,
SAND,Substrate: Sand,UCSB,SBTL_UPC_PISCO,2021,2021,6,2,SCI_CAVERN_POINT_E,MID,1,SUBSTRATE,8,26.7,10.6,KEEGAN BELL,,
SAND,Substrate: Sand,UCSB,SBTL_UPC_PISCO,2021,2021,6,2,SCI_CAVERN_POINT_E,OUTER,1,SUBSTRATE,2,6.7,12.5,JAKE EISAGUIRRE,,
SAND,Substrate: Sand,UCSB,SBTL_UPC_PISCO,2021,2021,6,2,SCI_CAVERN_POINT_E,OUTER,2,SUBSTRATE,2,6.7,17.1,KEEGAN BELL,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,6,2,SCI_CAVERN_POINT_E,INNER,1,RELIEF,22,73.3,5.3,KEEGAN BELL,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,6,2,SCI_CAVERN_POINT_E,INNER,2,RELIEF,18,60,4.9,JAKE EISAGUIRRE,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,6,2,SCI_CAVERN_POINT_E,MID,1,RELIEF,20,66.7,10.6,KEEGAN BELL,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,6,2,SCI_CAVERN_POINT_E,MID,2,RELIEF,18,60,10.1,JAKE EISAGUIRRE,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,6,2,SCI_CAVERN_POINT_E,OUTER,1,RELIEF,29,96.7,13.4,JAKE EISAGUIRRE,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,6,2,SCI_CAVERN_POINT_E,OUTER,2,RELIEF,22,73.3,16.9,KEEGAN BELL,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,INNER,1,SUBSTRATE,16,53.3,4.4,KATELIN SEETO,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,INNER,2,SUBSTRATE,28,93.3,5.5,KATELIN SEETO,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,MID,1,SUBSTRATE,8,26.7,7.8,KATELIN SEETO,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,MID,2,SUBSTRATE,5,16.7,8.6,KATELIN SEETO,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,OUTER,1,SUBSTRATE,10,33.3,12.1,KATELIN SEETO,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,OUTER,2,SUBSTRATE,2,6.7,11.6,KATELIN SEETO,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,INNER,1,SUBSTRATE,10,33.3,4.4,KATELIN SEETO,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,INNER,2,SUBSTRATE,2,6.7,5.3,KATELIN SEETO,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,MID,1,SUBSTRATE,21,70,7.9,KATELIN SEETO,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,MID,2,SUBSTRATE,17,56.7,8.8,KATELIN SEETO,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,OUTER,1,SUBSTRATE,10,33.3,12.1,KATELIN SEETO,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,OUTER,2,SUBSTRATE,10,33.3,11.8,KATELIN SEETO,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,INNER,1,SUBSTRATE,4,13.3,4.3,KATELIN SEETO,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,MID,1,SUBSTRATE,1,3.3,8.2,KATELIN SEETO,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,MID,2,SUBSTRATE,8,26.7,8.8,KATELIN SEETO,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,OUTER,1,SUBSTRATE,10,33.3,12.1,KATELIN SEETO,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,OUTER,2,SUBSTRATE,18,60,11.8,KATELIN SEETO,,
HIREL,Vertical Relief: High,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,INNER,2,RELIEF,6,20,5.8,KATELIN SEETO,WALL,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,INNER,1,RELIEF,3,10,4.4,KATELIN SEETO,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,INNER,2,RELIEF,8,26.7,5.5,KATELIN SEETO,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,MID,1,RELIEF,12,40,7.9,KATELIN SEETO,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,MID,2,RELIEF,1,3.3,9.1,KATELIN SEETO,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,OUTER,1,RELIEF,1,3.3,11.6,KATELIN SEETO,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,INNER,1,RELIEF,27,90,4.4,KATELIN SEETO,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,INNER,2,RELIEF,16,53.3,5.5,KATELIN SEETO,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,MID,1,RELIEF,18,60,7.9,KATELIN SEETO,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,MID,2,RELIEF,29,96.7,8.8,KATELIN SEETO,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,OUTER,1,RELIEF,29,96.7,12.1,KATELIN SEETO,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,8,11,SCI_CAVERN_POINT_W,OUTER,2,RELIEF,30,100,11.8,KATELIN SEETO,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,INNER,1,SUBSTRATE,19,63.3,5.6,JADE ZOUNES,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,INNER,2,SUBSTRATE,22,73.3,5.4,KEEGAN BELL,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,MID,1,SUBSTRATE,19,63.3,10.9,JADE ZOUNES,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,MID,2,SUBSTRATE,30,100,10.4,KEEGAN BELL,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,OUTER,1,SUBSTRATE,10,33.3,17.1,AVREY PARSONS-FIELD,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,OUTER,2,SUBSTRATE,10,33.3,16.9,JADE ZOUNES,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,INNER,1,SUBSTRATE,11,36.7,5.6,JADE ZOUNES,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,INNER,2,SUBSTRATE,8,26.7,5.4,KEEGAN BELL,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,MID,1,SUBSTRATE,11,36.7,10.9,JADE ZOUNES,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,OUTER,1,SUBSTRATE,17,56.7,17.1,AVREY PARSONS-FIELD,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,OUTER,2,SUBSTRATE,17,56.7,16.9,JADE ZOUNES,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,OUTER,1,SUBSTRATE,3,10,17.1,AVREY PARSONS-FIELD,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,OUTER,2,SUBSTRATE,2,6.7,17.1,JADE ZOUNES,,
HIREL,Vertical Relief: High,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,MID,1,RELIEF,6,20,10.9,JADE ZOUNES,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,INNER,1,RELIEF,1,3.3,5.8,JADE ZOUNES,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,INNER,2,RELIEF,11,36.7,5.4,KEEGAN BELL,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,MID,1,RELIEF,12,40,10.9,JADE ZOUNES,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,MID,2,RELIEF,13,43.3,10.4,KEEGAN BELL,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,OUTER,1,RELIEF,4,13.3,17.1,AVREY PARSONS-FIELD,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,OUTER,2,RELIEF,3,10,17.4,JADE ZOUNES,,
SAND,Substrate: Sand,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,OUTER,2,SUBSTRATE,1,3.3,17.4,JADE ZOUNES,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,INNER,1,RELIEF,29,96.7,5.6,JADE ZOUNES,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,INNER,2,RELIEF,19,63.3,5.4,KEEGAN BELL,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,MID,1,RELIEF,12,40,10.9,JADE ZOUNES,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,MID,2,RELIEF,17,56.7,10.4,KEEGAN BELL,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,OUTER,1,RELIEF,26,86.7,17.1,AVREY PARSONS-FIELD,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,8,18,SCI_COCHE_POINT_E,OUTER,2,RELIEF,27,90,16.9,JADE ZOUNES,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,INNER,1,SUBSTRATE,23,76.7,6.2,JAKE EISAGUIRRE,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,INNER,2,SUBSTRATE,28,93.3,5.7,CHRIS HONEYMAN,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,MID,1,SUBSTRATE,5,16.7,10.5,JADE ZOUNES,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,MID,2,SUBSTRATE,24,80,10.2,CHRIS HONEYMAN,"RECRUIT MACPYR, EISARB, SMYS.",
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,OUTER,1,SUBSTRATE,14,46.7,16.7,JAKE EISAGUIRRE,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,OUTER,2,SUBSTRATE,9,30,17.4,KEEGAN BELL,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,INNER,1,SUBSTRATE,6,20,6.2,JAKE EISAGUIRRE,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,INNER,2,SUBSTRATE,2,6.7,5.3,CHRIS HONEYMAN,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,MID,1,SUBSTRATE,25,83.3,10.5,JADE ZOUNES,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,MID,2,SUBSTRATE,4,13.3,10.4,CHRIS HONEYMAN,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,OUTER,1,SUBSTRATE,12,40,16.7,JAKE EISAGUIRRE,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,OUTER,2,SUBSTRATE,13,43.3,17.4,KEEGAN BELL,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,INNER,1,SUBSTRATE,1,3.3,6.1,JAKE EISAGUIRRE,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,MID,2,SUBSTRATE,2,6.7,10.4,CHRIS HONEYMAN,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,OUTER,1,SUBSTRATE,3,10,16.7,JAKE EISAGUIRRE,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,OUTER,2,SUBSTRATE,8,26.7,17.4,KEEGAN BELL,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,INNER,1,RELIEF,9,30,6.2,JAKE EISAGUIRRE,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,INNER,2,RELIEF,12,40,5.7,CHRIS HONEYMAN,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,MID,2,RELIEF,13,43.3,10.2,CHRIS HONEYMAN,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,OUTER,1,RELIEF,1,3.3,16.8,JAKE EISAGUIRRE,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,OUTER,2,RELIEF,2,6.7,17.4,KEEGAN BELL,,
SAND,Substrate: Sand,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,OUTER,1,SUBSTRATE,1,3.3,16.5,JAKE EISAGUIRRE,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,INNER,1,RELIEF,21,70,6.2,JAKE EISAGUIRRE,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,INNER,2,RELIEF,18,60,5.7,CHRIS HONEYMAN,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,MID,1,RELIEF,30,100,10.5,JADE ZOUNES,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,MID,2,RELIEF,17,56.7,10.2,CHRIS HONEYMAN,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,OUTER,1,RELIEF,29,96.7,16.7,JAKE EISAGUIRRE,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,7,9,SCI_COCHE_POINT_W,OUTER,2,RELIEF,28,93.3,17.4,KEEGAN BELL,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,INNER,1,SUBSTRATE,15,50,5.7,CONNER JAINESE,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,INNER,2,SUBSTRATE,24,80,6.1,KATELIN SEETO,NO MACSTIPES >1M,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,MID,1,SUBSTRATE,18,60,8,CONNER JAINESE,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,MID,2,SUBSTRATE,23,76.7,8.6,KATELIN SEETO,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,7,27,SCI_FORNEY_E,OUTER,1,SUBSTRATE,25,83.3,14.6,KEEGAN BELL,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,7,27,SCI_FORNEY_E,OUTER,2,SUBSTRATE,18,60,15,JADE ZOUNES,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,INNER,1,SUBSTRATE,6,20,5.7,CONNER JAINESE,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,INNER,2,SUBSTRATE,6,20,6.1,KATELIN SEETO,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,MID,1,SUBSTRATE,6,20,8,CONNER JAINESE,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,MID,2,SUBSTRATE,6,20,8.6,KATELIN SEETO,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,7,27,SCI_FORNEY_E,OUTER,1,SUBSTRATE,4,13.3,14.6,KEEGAN BELL,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,7,27,SCI_FORNEY_E,OUTER,2,SUBSTRATE,8,26.7,15.1,JADE ZOUNES,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,INNER,1,SUBSTRATE,5,16.7,5.8,CONNER JAINESE,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,MID,1,SUBSTRATE,5,16.7,8.2,CONNER JAINESE,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,MID,2,SUBSTRATE,1,3.3,8.5,KATELIN SEETO,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,7,27,SCI_FORNEY_E,OUTER,1,SUBSTRATE,1,3.3,14.6,KEEGAN BELL,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,7,27,SCI_FORNEY_E,OUTER,2,SUBSTRATE,1,3.3,14.9,JADE ZOUNES,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,INNER,1,RELIEF,3,10,5.7,CONNER JAINESE,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,INNER,2,RELIEF,4,13.3,6,KATELIN SEETO,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,MID,1,RELIEF,6,20,8.1,CONNER JAINESE,,
SAND,Substrate: Sand,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,INNER,1,SUBSTRATE,4,13.3,5.7,CONNER JAINESE,,
SAND,Substrate: Sand,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,MID,1,SUBSTRATE,1,3.3,8.5,CONNER JAINESE,,
SAND,Substrate: Sand,UCSB,SBTL_UPC_PISCO,2021,2021,7,27,SCI_FORNEY_E,OUTER,2,SUBSTRATE,3,10,15.1,JADE ZOUNES,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,INNER,1,RELIEF,27,90,5.7,CONNER JAINESE,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,INNER,2,RELIEF,26,86.7,6.1,KATELIN SEETO,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,MID,1,RELIEF,24,80,8,CONNER JAINESE,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,7,26,SCI_FORNEY_E,MID,2,RELIEF,30,100,8.6,KATELIN SEETO,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,7,27,SCI_FORNEY_E,OUTER,1,RELIEF,30,100,14.6,KEEGAN BELL,,
SLTREL,Vertical Relief: Slight,UCSB,SBTL_UPC_PISCO,2021,2021,7,27,SCI_FORNEY_E,OUTER,2,RELIEF,30,100,15,JADE ZOUNES,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,10,6,SCI_FORNEY_W,OUTER,1,SUBSTRATE,23,76.7,13.4,IVAN GIRLING,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,10,6,SCI_FORNEY_W,OUTER,2,SUBSTRATE,25,83.3,11.6,IVAN GIRLING,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,12,2,SCI_FORNEY_W,INNER,1,SUBSTRATE,12,40,4.2,CONNER JAINESE,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,12,2,SCI_FORNEY_W,INNER,2,SUBSTRATE,16,53.3,3.7,CONNER JAINESE,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,12,2,SCI_FORNEY_W,MID,1,SUBSTRATE,6,20,8.3,KATELIN SEETO,,
BEDRK,Substrate: Bedrock,UCSB,SBTL_UPC_PISCO,2021,2021,12,2,SCI_FORNEY_W,MID,2,SUBSTRATE,23,76.7,9.4,KATELIN SEETO,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,10,6,SCI_FORNEY_W,OUTER,1,SUBSTRATE,6,20,13.4,IVAN GIRLING,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,10,6,SCI_FORNEY_W,OUTER,2,SUBSTRATE,1,3.3,11,IVAN GIRLING,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,12,2,SCI_FORNEY_W,INNER,1,SUBSTRATE,17,56.7,4.2,CONNER JAINESE,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,12,2,SCI_FORNEY_W,INNER,2,SUBSTRATE,9,30,3.7,CONNER JAINESE,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,12,2,SCI_FORNEY_W,MID,1,SUBSTRATE,15,50,8.4,KATELIN SEETO,,
BOULD,Substrate: Boulder,UCSB,SBTL_UPC_PISCO,2021,2021,12,2,SCI_FORNEY_W,MID,2,SUBSTRATE,4,13.3,9.3,KATELIN SEETO,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,10,6,SCI_FORNEY_W,OUTER,1,SUBSTRATE,1,3.3,13.4,IVAN GIRLING,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,10,6,SCI_FORNEY_W,OUTER,2,SUBSTRATE,4,13.3,11.3,IVAN GIRLING,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,12,2,SCI_FORNEY_W,INNER,1,SUBSTRATE,1,3.3,4.6,CONNER JAINESE,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,12,2,SCI_FORNEY_W,INNER,2,SUBSTRATE,2,6.7,3.5,CONNER JAINESE,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,12,2,SCI_FORNEY_W,MID,1,SUBSTRATE,8,26.7,8.4,KATELIN SEETO,,
COB,Substrate: Cobble,UCSB,SBTL_UPC_PISCO,2021,2021,12,2,SCI_FORNEY_W,MID,2,SUBSTRATE,3,10,9.3,KATELIN SEETO,,
MODREL,Vertical Relief: Moderate,UCSB,SBTL_UPC_PISCO,2021,2021,10,6,SCI_FORNEY_W,OUTER,1,RELIEF,4,13.3,13.4,IVAN GIRLING,,
